City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
277,Abu Kamal,0,SY,2022-08-26 03:36:00,37,34.4506,40.9171,81.93,10.69
278,Salta,20,AR,2022-08-26 03:36:00,47,-24.7859,-65.4117,59.59,4.61
279,Cattolica,0,IT,2022-08-26 03:36:02,76,43.9575,12.7376,75.06,2.3
280,Carutapera,68,BR,2022-08-26 03:36:03,93,-1.195,-46.02,74.48,4.38
281,Caucaia,20,BR,2022-08-26 03:36:03,68,-3.7361,-38.6531,78.75,11.5
282,Chino Valley,0,US,2022-08-26 03:36:04,69,34.7575,-112.4538,74.95,0.0
283,Puerto Quijarro,9,BO,2022-08-26 03:36:04,35,-17.7833,-57.7667,75.78,2.95
284,Alexandroupoli,75,GR,2022-08-26 03:36:05,94,40.8475,25.8744,69.62,0.0
285,Ghanzi,0,BW,2022-08-26 03:36:06,29,-21.5667,21.7833,56.52,6.67
286,Broome,20,US,2022-08-26 03:36:07,87,42.2506,-75.833,69.46,6.91
287,Vila Franca Do Campo,39,PT,2022-08-26 03:36:07,89,37.7167,-25.4333,72.19,5.7
288,Port Blair,40,IN,2022-08-26 03:36:09,74,11.6667,92.75,86.04,8.05
289,Zhigansk,52,RU,2022-08-26 03:36:10,49,66.7697,123.3711,56.59,15.17
290,Namtsy,100,RU,2022-08-26 03:36:10,64,62.7161,129.6658,54.77,2.93
291,Vonitsa,75,GR,2022-08-26 03:36:10,88,38.9164,20.8864,73.36,6.91
292,Arraial Do Cabo,0,BR,2022-08-26 03:36:11,88,-22.9661,-42.0278,69.66,14.97
293,Lavrentiya,100,RU,2022-08-26 03:36:12,99,65.5833,-171.0,40.62,3.22
294,Qasigiannguit,100,GL,2022-08-26 03:36:12,92,68.8193,-51.1922,43.05,8.37
295,Lumeje,43,AO,2022-08-26 03:36:13,42,-11.55,20.7833,62.13,4.76
296,Shubarshi,0,KZ,2022-08-26 03:36:15,22,48.5872,57.1869,76.66,4.61
297,Sultanpur,59,IN,2022-08-26 03:36:16,58,26.2667,82.0667,90.73,2.15
298,Adrar,15,MR,2022-08-26 03:36:17,44,20.5022,-10.0711,89.65,8.61
299,Betioky,1,MG,2022-08-26 03:36:18,63,-23.7167,44.3833,64.36,5.66
300,Kununurra,0,AU,2022-08-26 03:36:18,12,-15.7667,128.7333,80.58,10.36
301,Bilgoraj,28,PL,2022-08-26 03:36:20,53,50.5411,22.722,63.37,5.44
302,Novyy Urengoy,100,RU,2022-08-26 03:37:35,69,66.0833,76.6333,45.3,6.24
303,Narrabri,8,AU,2022-08-26 03:37:36,51,-30.3167,149.7833,66.52,3.0
304,Baiyin,41,CN,2022-08-26 03:37:37,47,36.5583,104.2081,74.79,9.57
305,Krasnoborsk,78,RU,2022-08-26 03:37:38,84,61.5598,45.934,64.29,4.7
306,Lieksa,1,FI,2022-08-26 03:37:38,77,63.3167,30.0167,54.25,3.22
307,Casian,99,PH,2022-08-26 03:37:42,75,11.035,119.7136,84.07,11.25
308,Eenhana,2,NA,2022-08-26 03:37:42,42,-17.4667,16.3333,55.98,3.8
309,Cap Malheureux,12,MU,2022-08-26 03:37:44,76,-19.9842,57.6142,67.46,5.01
310,Vikulovo,63,RU,2022-08-26 03:37:44,55,56.8167,70.6107,65.41,4.97
311,Yelizovo,20,RU,2022-08-26 03:37:45,43,53.1873,158.3805,73.54,13.42
312,Jiaohe,82,CN,2022-08-26 03:37:45,95,43.7286,127.3447,54.79,4.88
313,Tongren,100,CN,2022-08-26 03:37:46,48,27.7172,109.1853,90.97,8.41
314,Dingle,79,PH,2022-08-26 03:37:46,71,10.9995,122.6711,85.93,8.43
315,Ostroleka,13,PL,2022-08-26 03:37:46,51,53.0862,21.5757,63.52,7.11
316,Sao Joao Da Barra,86,BR,2022-08-26 03:37:48,86,-21.6403,-41.0511,70.45,7.99
317,Mackenzie,0,CA,2022-08-26 03:38:49,38,55.2999,-123.1698,79.02,6.91
318,Biloela,9,AU,2022-08-26 03:38:50,27,-24.4167,150.5,71.46,0.89
319,Brae,8,GB,2022-08-26 03:38:50,91,60.3964,-1.353,53.38,13.18
320,Maputo,0,MZ,2022-08-26 03:38:52,77,-25.9653,32.5892,60.48,9.22
321,Oranjestad,20,AW,2022-08-26 03:34:05,78,12.524,-70.027,82.35,11.5
322,Bosaso,4,SO,2022-08-26 03:38:53,42,11.2842,49.1816,88.9,24.63
323,Twentynine Palms,72,US,2022-08-26 03:38:53,45,34.1356,-116.0542,91.98,5.79
324,Los Llanos De Aridane,100,ES,2022-08-26 03:38:06,95,28.6585,-17.9182,69.55,13.8
325,Nalut,0,LY,2022-08-26 03:38:55,39,30.3333,10.85,77.23,10.56
326,Union City,100,US,2022-08-26 03:38:56,82,37.5958,-122.0192,70.14,17.27
327,Trelew,11,AR,2022-08-26 03:38:57,46,-43.249,-65.3051,49.5,10.92
328,Aden,4,YE,2022-08-26 03:38:57,80,12.7794,45.0367,83.79,10.78
329,La Mata,98,PA,2022-08-26 03:38:58,94,8.0833,-80.8833,74.75,3.04
330,Montepuez,17,MZ,2022-08-26 03:38:58,89,-13.1256,38.9997,63.72,2.62
331,Candido Mendes,52,BR,2022-08-26 03:39:00,96,-1.4467,-45.7167,72.64,1.77
332,Novoagansk,100,RU,2022-08-26 03:39:00,68,61.9449,76.6625,52.03,7.85
333,Aksha,51,RU,2022-08-26 03:39:00,43,50.2814,113.2867,59.63,8.79
334,Shihezi,100,CN,2022-08-26 03:39:01,24,44.3,86.0333,81.18,8.46
335,Balikpapan,20,ID,2022-08-26 03:38:14,89,-1.2675,116.8289,81.59,5.75
336,Petauke,0,ZM,2022-08-26 03:39:02,54,-14.2426,31.3253,59.2,5.5
337,Qaqortoq,100,GL,2022-08-26 03:39:04,99,60.7167,-46.0333,42.85,2.39
338,Rio Grande,100,BR,2022-08-26 03:39:04,94,-32.035,-52.0986,65.95,11.39
339,Vao,96,NC,2022-08-26 03:39:05,81,-22.6667,167.4833,70.95,17.09
340,Namibe,23,AO,2022-08-26 03:39:06,89,-15.1961,12.1522,59.77,3.02
341,Chernyshevskiy,100,RU,2022-08-26 03:39:07,98,63.0128,112.4714,52.27,9.17
342,Cairns,100,AU,2022-08-26 03:39:08,63,-16.9167,145.7667,79.07,18.41
343,Drumnadrochit,97,GB,2022-08-26 03:39:08,90,57.3344,-4.4799,54.63,3.94
344,Shingu,100,JP,2022-08-26 03:39:08,70,33.7333,135.9833,85.12,4.85
345,Pavilosta,0,LV,2022-08-26 03:36:27,89,56.8879,21.1859,60.71,7.54
346,Mendeleyevo,0,RU,2022-08-26 03:39:10,72,56.0333,37.2167,67.89,2.24
347,Dickinson,75,US,2022-08-26 03:39:10,89,29.4608,-95.0513,85.12,4.61
348,Kieta,74,PG,2022-08-26 03:39:11,82,-6.2167,155.6333,79.2,1.83
349,Suleja,100,NG,2022-08-26 03:39:11,95,9.1758,7.1808,74.39,1.79
350,Pinega,2,RU,2022-08-26 03:39:12,82,64.7001,43.3936,52.27,1.7
351,Phalodi,97,IN,2022-08-26 03:39:12,66,27.1333,72.3667,82.13,13.49
352,Udaipura,93,IN,2022-08-26 03:39:13,81,23.0833,78.5,79.34,9.31
353,Amalapuram,94,IN,2022-08-26 03:39:14,51,16.5833,82.0167,91.58,4.45
354,Andenes,75,NO,2022-08-26 03:39:14,88,69.3143,16.1194,55.38,5.75
355,Iqaluit,100,CA,2022-08-26 03:37:57,86,63.7506,-68.5145,40.73,5.75
356,Acu,98,BR,2022-08-26 03:39:15,65,-5.5767,-36.9086,71.91,8.32
357,Bogande,88,BF,2022-08-26 03:39:16,81,12.9714,-0.1436,75.31,6.64
358,Aswan,0,EG,2022-08-26 03:39:17,35,24.0934,32.907,84.94,9.53
359,Makinsk,10,KZ,2022-08-26 03:39:17,64,52.6292,70.4169,69.4,6.62
360,Lucapa,38,AO,2022-08-26 03:39:18,43,-8.4192,20.7447,64.94,0.98
361,Luba,100,GQ,2022-08-26 03:39:18,85,3.4568,8.5547,76.89,10.69
362,Portland,0,US,2022-08-26 03:37:46,55,45.5234,-122.6762,85.44,9.22
363,Champerico,50,GT,2022-08-26 03:40:19,87,14.3,-91.9167,77.76,8.32
364,Mathbaria,90,BD,2022-08-26 03:40:20,66,22.2876,89.9593,87.85,4.83
365,Yeppoon,13,AU,2022-08-26 03:40:20,57,-23.1333,150.7333,73.18,10.78
366,Kem,4,RU,2022-08-26 03:40:21,73,64.9555,34.5793,53.73,3.98
367,Thinadhoo,100,MV,2022-08-26 03:40:21,84,0.5333,72.9333,77.05,13.06
368,Guerrero Negro,6,MX,2022-08-26 03:40:22,83,27.9769,-114.0611,72.68,13.65
369,Muros,40,ES,2022-08-26 03:40:22,76,42.7762,-9.0603,70.16,15.64
370,Eregli,0,TR,2022-08-26 03:40:24,54,37.5133,34.0467,67.57,2.59
371,Korla,100,CN,2022-08-26 03:40:24,16,41.7597,86.1469,80.73,8.21
372,Itaquyry,1,PY,2022-08-26 03:40:26,75,-24.9333,-55.2167,63.88,3.49
373,Pangody,100,RU,2022-08-26 03:40:26,61,65.85,74.4859,49.3,11.01
374,Salaga,100,GH,2022-08-26 03:40:26,94,8.5508,-0.5188,71.96,3.13
375,Lodwar,11,KE,2022-08-26 03:40:27,59,3.1191,35.5973,75.69,12.84
376,Walvis Bay,0,NA,2022-08-26 03:40:27,100,-22.9575,14.5053,53.1,6.91
377,Kokkola,0,FI,2022-08-26 03:40:28,96,63.8385,23.1307,55.92,3.44
378,Sumkino,51,RU,2022-08-26 03:40:28,56,58.1108,68.3244,65.43,7.14
379,Beloha,0,MG,2022-08-26 03:40:29,68,-25.1667,45.05,63.19,6.15
380,Port-Gentil,60,GA,2022-08-26 03:40:30,84,-0.7193,8.7815,74.82,12.91
381,Bukama,89,CD,2022-08-26 03:40:31,43,-9.2,25.85,75.36,3.13
382,Bandarbeyla,0,SO,2022-08-26 03:40:31,66,9.4942,50.8122,78.75,27.6
383,Goba,61,ET,2022-08-26 03:40:32,89,7.0167,39.9833,50.65,2.17
384,Kadoma,75,JP,2022-08-26 03:40:33,66,34.7333,135.5833,89.65,8.05
385,San Pietro In Casale,8,IT,2022-08-26 03:40:33,82,44.6996,11.4022,74.14,2.33
386,Roald,75,NO,2022-08-26 03:40:35,94,62.5833,6.1333,59.76,4.61
387,Harper,100,LR,2022-08-26 03:40:35,83,4.375,-7.7169,77.04,4.68
388,Kanniyakumari,64,IN,2022-08-26 03:40:37,71,8.0833,77.5667,81.32,14.41
389,Shellbrook,0,CA,2022-08-26 03:40:38,49,53.2168,-106.4011,63.63,1.34
390,Bangassou,100,CF,2022-08-26 03:40:40,99,4.7413,22.8184,68.11,1.43
391,Orikum,46,AL,2022-08-26 03:40:41,69,40.3253,19.4714,74.93,4.14
392,Przasnysz,8,PL,2022-08-26 03:40:42,50,53.0191,20.8803,64.45,5.99
393,Bluefield,0,US,2022-08-26 03:40:42,89,37.2698,-81.2223,68.56,0.0
394,Flinders,71,AU,2022-08-26 03:40:43,66,-34.5833,150.8552,65.05,13.85
395,Vila Do Maio,100,CV,2022-08-26 03:41:58,77,15.1333,-23.2167,79.59,4.7
396,Sola,18,VU,2022-08-26 03:41:59,76,-13.8833,167.55,79.77,22.84
397,Kostyantynivka,80,UA,2022-08-26 03:42:00,29,48.5277,37.7069,71.65,16.62
398,Capreol,100,CA,2022-08-26 03:42:01,94,46.706,-80.9225,59.56,4.61
399,Merritt Island,0,US,2022-08-26 03:42:02,83,28.5392,-80.672,84.99,0.0
400,Hanzhong,87,CN,2022-08-26 03:42:03,60,33.0728,107.0303,83.34,4.61
401,Lamu,18,KE,2022-08-26 03:42:03,77,-2.2717,40.902,73.62,14.09
402,Chuy,100,UY,2022-08-26 03:42:04,97,-33.6971,-53.4616,58.64,1.81
403,Karratha,79,AU,2022-08-26 03:42:05,19,-20.7377,116.8463,77.88,15.79
404,Honningsvag,100,NO,2022-08-26 03:42:05,71,70.9821,25.9704,55.15,16.11
405,Ancona,0,IT,2022-08-26 03:37:24,57,43.55,13.1667,71.67,5.01
406,Comodoro Rivadavia,0,AR,2022-08-26 03:40:45,40,-45.8667,-67.5,53.46,19.57
407,Sur,42,OM,2022-08-26 03:42:09,58,22.5667,59.5289,85.14,6.89
408,Ovalle,99,CL,2022-08-26 03:42:13,75,-30.5983,-71.2003,58.35,1.03
409,Gobabis,0,NA,2022-08-26 03:42:16,33,-22.45,18.9667,52.56,6.17
410,Prado,10,BR,2022-08-26 03:43:17,90,-17.3411,-39.2208,68.07,4.18
411,Atambua,30,ID,2022-08-26 03:43:17,49,-9.1061,124.8925,82.69,2.86
412,Tecoanapa,70,MX,2022-08-26 03:43:18,84,16.5167,-98.75,78.84,5.12
413,Omboue,71,GA,2022-08-26 03:43:19,86,-1.5746,9.2618,72.63,5.41
414,Romny,68,UA,2022-08-26 03:43:19,42,50.751,33.4747,66.47,8.68
415,Resistencia,0,AR,2022-08-26 03:38:33,63,-27.4606,-58.9839,77.09,6.91
416,Mutare,0,ZW,2022-08-26 03:39:52,75,-18.9707,32.6709,51.84,2.01
417,Narsaq,100,GL,2022-08-26 03:43:24,99,60.9167,-46.05,44.82,1.59
418,Porto Belo,6,BR,2022-08-26 03:43:25,94,-27.1578,-48.5531,65.16,4.56
419,Sorland,92,NO,2022-08-26 03:43:26,90,67.667,12.6934,57.06,11.59
420,Canby,0,US,2022-08-26 03:43:27,57,45.2629,-122.6926,84.34,0.0
421,San Carlos De Bariloche,40,AR,2022-08-26 03:39:36,70,-41.1456,-71.3082,38.95,20.71
422,Jerico,97,CO,2022-08-26 03:43:28,98,5.7921,-75.786,53.31,1.86
423,Stolin,100,BY,2022-08-26 03:43:29,52,51.8912,26.846,64.2,5.82
424,Kupang,20,ID,2022-08-26 03:43:29,42,-10.1667,123.5833,86.58,17.27
425,Biltine,80,TD,2022-08-26 03:43:30,73,14.5333,20.9167,74.14,2.3
426,Phangnga,100,TH,2022-08-26 03:43:31,81,8.4509,98.5298,77.04,6.69
427,Napasar,0,IN,2022-08-26 03:43:32,62,27.9667,73.55,85.37,10.69
428,Kindu,94,CD,2022-08-26 03:43:33,97,-2.95,25.95,69.24,2.17
429,Krivodol,3,BG,2022-08-26 03:43:34,64,43.3744,23.4844,66.74,4.25
430,Komsomolskiy,63,UZ,2022-08-26 03:43:34,35,40.4272,71.7189,75.92,13.8
431,Nouadhibou,64,MR,2022-08-26 03:43:35,83,20.931,-17.0347,73.38,10.36
432,Vanavara,100,RU,2022-08-26 03:43:35,63,60.34,102.2797,56.21,10.94
433,Finschhafen,72,PG,2022-08-26 03:43:36,65,-6.6024,147.8681,84.42,9.1
434,Spearfish,75,US,2022-08-26 03:43:38,89,44.4908,-103.8594,68.27,11.5
435,Valdivia,12,CL,2022-08-26 03:43:38,96,-39.8142,-73.2459,35.69,1.25
436,Nome,100,US,2022-08-26 03:43:38,93,64.5011,-165.4064,50.07,16.11
437,Veracruz,5,MX,2022-08-26 03:43:40,94,19.3333,-96.6667,69.8,4.36
438,Ranikhet,17,IN,2022-08-26 03:43:41,76,29.65,79.4167,71.19,3.67
439,Pacific Grove,100,US,2022-08-26 03:43:42,91,36.6177,-121.9166,62.55,6.91
440,Guasdualito,0,VE,2022-08-26 03:43:43,94,7.2424,-70.7324,76.96,0.0
441,Hammerfest,0,NO,2022-08-26 03:43:44,82,70.6634,23.6821,55.85,1.14
442,Babati,79,TZ,2022-08-26 03:43:45,83,-4.2167,35.75,57.9,1.34
443,Shache,100,CN,2022-08-26 03:43:49,68,38.4167,77.2406,63.16,3.8
444,Prince Rupert,100,CA,2022-08-26 03:43:50,100,54.3161,-130.3201,62.29,12.66
445,Chulman,80,RU,2022-08-26 03:40:27,61,56.8479,124.9104,51.28,7.63
446,Tazovskiy,100,RU,2022-08-26 03:43:52,86,67.4667,78.7,42.46,4.79
447,Vilyuysk,76,RU,2022-08-26 03:43:52,59,63.7553,121.6247,59.97,9.42
448,Berlevag,100,NO,2022-08-26 03:43:53,59,70.8578,29.0864,60.75,16.11
449,Ugoofaaru,100,MV,2022-08-26 03:43:54,77,5.6667,73.0,81.25,16.87
450,Zyryanka,7,RU,2022-08-26 03:43:54,42,65.75,150.85,58.78,10.04
451,Turukhansk,100,RU,2022-08-26 03:43:54,56,65.8167,87.9833,43.25,11.12
452,Fort Walton Beach,100,US,2022-08-26 03:43:55,94,30.4058,-86.6188,78.98,5.01
453,Maceio,40,BR,2022-08-26 03:43:56,94,-9.6658,-35.7353,71.04,3.44
454,Sayyan,14,YE,2022-08-26 03:44:48,42,15.1718,44.3244,64.72,5.53
455,Nampa,3,US,2022-08-26 03:44:57,38,43.5407,-116.5635,85.39,0.0
456,Praia Da Vitoria,40,PT,2022-08-26 03:41:18,94,38.7333,-27.0667,68.76,7.38
457,Kismayo,4,SO,2022-08-26 03:44:58,74,-0.3582,42.5454,75.9,14.85
458,Diego De Almagro,31,CL,2022-08-26 03:45:02,50,-26.3667,-70.05,56.39,0.51
459,Itarema,67,BR,2022-08-26 03:45:03,78,-2.9248,-39.9167,77.25,16.87
460,Porto Torres,0,IT,2022-08-26 03:45:05,77,40.835,8.3972,66.38,3.09
461,Cabo Rojo,6,PR,2022-08-26 03:45:06,92,18.0866,-67.1457,79.97,4.52
462,George Town,20,MY,2022-08-26 03:44:25,68,5.4112,100.3354,86.9,9.22
463,Matara,100,LK,2022-08-26 03:45:07,77,5.9485,80.5353,81.73,13.89
464,Anadyr,75,RU,2022-08-26 03:41:55,81,64.75,177.4833,54.1,15.66
465,Gravelbourg,91,CA,2022-08-26 03:45:07,40,49.8834,-106.5512,66.47,9.31
466,Ambovombe,0,MG,2022-08-26 03:45:08,75,-25.1667,46.0833,63.68,4.0
467,Nago,100,JP,2022-08-26 03:45:08,68,26.5881,127.9761,91.83,7.54
468,Mayo,0,US,2022-08-26 03:45:09,83,38.8876,-76.5119,80.55,5.75
469,Kenai,100,US,2022-08-26 03:45:09,90,60.5544,-151.2583,57.29,3.44
470,Lock Haven,32,US,2022-08-26 03:45:10,89,41.137,-77.4469,71.87,1.68
471,Santa Isabel Do Rio Negro,82,BR,2022-08-26 03:45:10,89,-0.4139,-65.0192,75.13,0.47
472,Umm Lajj,17,SA,2022-08-26 03:45:11,43,25.0213,37.2685,88.18,5.91
473,Opuwo,0,NA,2022-08-26 03:45:12,48,-18.0607,13.84,58.39,1.12
474,Buraydah,77,SA,2022-08-26 03:44:55,13,26.326,43.975,81.05,8.05
475,Saint-Gaudens,98,FR,2022-08-26 03:46:28,99,43.0833,0.6667,66.02,2.68
476,Tual,28,ID,2022-08-26 03:46:29,85,-5.6667,132.75,78.53,19.08
477,Morondava,17,MG,2022-08-26 03:46:30,80,-20.2833,44.2833,69.57,6.76
478,Huichapan,58,MX,2022-08-26 03:46:30,82,20.3833,-99.65,59.68,5.37
479,Ternate,10,ID,2022-08-26 03:46:31,66,0.8,127.4,84.47,6.51
480,Barlinek,12,PL,2022-08-26 03:43:01,94,52.9946,15.2186,69.15,6.2
481,Alferrarede,14,PT,2022-08-26 03:47:47,90,39.4833,-8.1667,64.17,1.99
482,Lagoa,55,PT,2022-08-26 03:47:47,76,39.05,-27.9833,71.62,6.53
483,Bitung,30,ID,2022-08-26 03:49:03,69,1.4451,125.1824,90.45,8.84
484,Port Hedland,78,AU,2022-08-26 03:49:07,11,-20.3167,118.5667,80.65,12.66
485,Mamallapuram,67,IN,2022-08-26 03:49:08,65,12.6264,80.1722,86.05,10.22
486,Kirakira,99,SB,2022-08-26 03:49:08,82,-10.4544,161.9205,80.78,12.95
487,Pampa,0,US,2022-08-26 03:49:09,64,35.5362,-100.9599,81.55,5.75
488,Vestmannaeyjar,64,IS,2022-08-26 03:49:09,74,63.4427,-20.2734,46.92,22.21
489,Hualmay,21,PE,2022-08-26 03:49:10,83,-11.0964,-77.6139,60.71,7.36
490,Cordoba,0,AR,2022-08-26 03:48:15,68,-31.4135,-64.1811,68.76,5.75
491,Khovu-Aksy,0,RU,2022-08-26 03:49:11,36,51.1333,93.6,66.11,0.87
492,Kyren,2,RU,2022-08-26 03:49:11,51,51.6828,102.1408,63.43,1.59
493,Jardim,2,BR,2022-08-26 03:49:12,50,-21.4803,-56.1381,70.57,5.5
494,Smithers,40,CA,2022-08-26 03:49:12,50,54.7804,-127.1743,77.32,4.61
495,Altagracia De Orituco,94,VE,2022-08-26 03:49:13,87,9.8601,-66.3814,72.77,1.61
496,Dores Do Indaia,52,BR,2022-08-26 03:49:13,50,-19.4633,-45.6017,67.14,1.52
497,Geraldton,75,AU,2022-08-26 03:49:13,68,-28.7667,114.6,68.41,12.66
498,Madang,72,PG,2022-08-26 03:50:14,66,-5.2246,145.7966,84.92,9.26
499,Novolakskoye,0,RU,2022-08-26 03:50:16,42,43.1195,46.4828,73.67,3.58
500,Darab,5,IR,2022-08-26 03:50:16,11,28.7519,54.5444,76.5,8.52
501,Nishihara,75,JP,2022-08-26 03:50:17,75,26.1842,127.7558,91.06,11.5
502,Chicama,23,PE,2022-08-26 03:50:54,85,-7.8447,-79.1469,57.74,3.74
503,Talara,8,PE,2022-08-26 03:50:56,87,-4.5772,-81.2719,63.86,12.77
504,Killybegs,100,IE,2022-08-26 03:50:58,84,54.6333,-8.45,55.65,11.14
505,Najran,83,SA,2022-08-26 03:51:00,30,17.4924,44.1277,77.65,3.27
506,Vila Velha,20,BR,2022-08-26 03:49:38,95,-20.3297,-40.2925,67.95,2.3
507,Broken Hill,93,AU,2022-08-26 03:51:01,48,-31.95,141.4333,57.88,7.34
508,Izumo,75,JP,2022-08-26 03:51:02,74,35.3667,132.7667,82.35,8.05
509,Grootfontein,2,NA,2022-08-26 03:51:04,53,-19.5667,18.1167,47.77,3.44
510,Santa Cruz,33,BO,2022-08-26 03:51:04,78,-17.8,-63.1667,69.26,3.44
511,Hokitika,98,NZ,2022-08-26 03:51:06,61,-42.7167,170.9667,57.36,5.77
512,Mangit,35,UZ,2022-08-26 03:51:06,16,40.5971,70.9607,83.86,2.39
513,Ahipara,26,NZ,2022-08-26 03:51:07,90,-35.1667,173.1667,59.65,16.26
514,Katsuura,57,JP,2022-08-26 03:51:07,76,35.1333,140.3,84.22,11.95
515,Kargasok,39,RU,2022-08-26 03:51:08,58,59.0556,80.8572,56.7,6.87
516,Karpogory,28,RU,2022-08-26 03:51:08,87,64.0019,44.4451,50.85,3.83
517,Yeniseysk,81,RU,2022-08-26 03:51:09,60,58.4497,92.1703,59.52,8.68
518,Basco,61,PH,2022-08-26 03:51:09,73,20.4487,121.9702,85.03,5.66
519,Hay River,75,CA,2022-08-26 03:51:10,77,60.8156,-115.7999,67.98,4.61
520,Viedma,0,AR,2022-08-26 03:51:10,46,-40.8135,-62.9967,45.19,10.4
521,Rasulnagar,7,PK,2022-08-26 03:51:11,70,32.3285,73.7814,85.84,1.23
522,Klyuchi,50,RU,2022-08-26 03:51:12,40,52.2667,79.1667,74.08,8.23
523,Panzhihua,97,CN,2022-08-26 03:51:12,64,26.5851,101.7128,84.4,1.28
524,Riyadh,68,SA,2022-08-26 03:46:15,24,24.6877,46.7219,82.54,3.98
525,Novo Cruzeiro,83,BR,2022-08-26 03:51:14,95,-17.4681,-41.8753,59.76,3.85
526,Yulara,88,AU,2022-08-26 03:51:15,20,-25.2406,130.9889,64.62,8.84
527,Ewa Beach,75,US,2022-08-26 03:51:16,73,21.3156,-158.0072,84.15,15.01
528,Tezu,100,IN,2022-08-26 03:51:16,87,27.9167,96.1667,82.62,2.26
529,Darnah,0,LY,2022-08-26 03:51:17,73,32.767,22.6367,76.48,7.9
530,Kigoma,86,TZ,2022-08-26 03:51:17,58,-4.8769,29.6267,73.62,3.27
531,Nelson Bay,95,AU,2022-08-26 03:51:18,85,-32.7167,152.15,62.11,10.0
532,Bon Accord,1,CA,2022-08-26 03:51:19,59,53.8335,-113.4187,71.44,6.55
533,Kysyl-Syr,65,RU,2022-08-26 03:51:19,67,63.8986,122.7617,56.97,8.66
534,Lata,11,PT,2022-08-26 03:51:20,94,40.1629,-8.3327,62.08,0.11
535,Pangnirtung,100,CA,2022-08-26 03:51:20,87,66.1451,-65.7125,38.19,4.47
536,Bud,56,US,2022-08-26 03:51:21,86,39.447,-86.1758,73.38,5.95
537,San Vicente,0,AR,2022-08-26 03:51:22,84,-26.6167,-54.1333,57.85,2.35
538,Kletskaya,100,RU,2022-08-26 03:51:23,29,49.3145,43.0584,75.0,6.4
539,Gayeri,99,BF,2022-08-26 03:52:24,81,12.6497,0.4931,75.72,7.16
540,Sagarejo,0,GE,2022-08-26 03:52:27,35,41.734,45.3315,63.03,1.14
541,Nha Trang,100,VN,2022-08-26 03:48:54,63,12.25,109.1833,91.4,2.1
542,Artigas,98,UY,2022-08-26 03:52:28,87,-30.4,-56.4667,65.41,4.68
543,Ballina,1,AU,2022-08-26 03:52:28,58,-28.8667,153.5667,68.77,10.02
544,West Wendover,0,US,2022-08-26 03:52:29,21,40.7391,-114.0733,83.41,5.75
545,Zakamensk,7,RU,2022-08-26 03:48:58,47,50.3741,103.2863,62.02,3.96
546,Vidim,77,RU,2022-08-26 03:52:31,70,56.4088,103.1106,61.48,12.91
547,Lashio,100,MM,2022-08-26 03:52:33,69,22.9333,97.75,81.25,4.03
548,Huangnihe,54,CN,2022-08-26 03:52:35,74,43.5583,128.0239,58.53,9.95
549,Saint-Augustin,100,CA,2022-08-26 03:52:35,82,51.226,-58.6502,54.97,10.45
550,Murray Bridge,100,AU,2022-08-26 03:52:36,65,-35.1167,139.2667,59.34,4.14
551,Melfi,2,IT,2022-08-26 03:50:14,70,40.9965,15.6514,65.64,3.02
552,Bamora,99,IN,2022-08-26 03:52:37,82,24.0552,78.0909,77.92,9.06
553,Timrat,0,IL,2022-08-26 03:52:37,83,32.7036,35.2267,79.61,5.5
